Timestamp,Sound Level (dB)
2024-03-18 17:13:27,-53.26907522203647
2024-03-18 17:13:31,-52.66122471469227
2024-03-18 17:13:34,-61.04520880078462
2024-03-18 17:13:37,-56.48963512411804
2024-03-18 17:13:40,-54.4198486862441
2024-03-18 17:13:43,-57.143234044526636
2024-03-18 17:13:46,-63.00148429673821
2024-03-18 17:13:49,-60.29061844171815
2024-03-18 17:13:53,-68.45016768195305
2024-03-18 17:13:56,-60.42993647840674
2024-03-18 17:13:59,-55.686610779871934
2024-03-18 17:14:02,-57.11032337177504
2024-03-18 17:14:05,-61.88751747641163
2024-03-18 17:14:08,-61.581494653223885
2024-03-18 17:14:11,-66.45458489555396
2024-03-18 17:14:15,-53.053634426286536
2024-03-18 17:14:18,-59.26566028847525
2024-03-18 17:14:21,-59.72002828485575
2024-03-18 17:14:24,-59.59510785811291
2024-03-18 17:14:27,-57.74490426115841
2024-03-18 17:14:30,-55.60799618394252
2024-03-18 17:14:33,-62.41215742640236
Timestamp,Sound Level (dB)
2024-03-18 17:33:03,-60.28399914748252
Timestamp,Sound Level (dB)
2024-03-18 17:35:23,-61.59690401562582
2024-03-18 17:35:27,-60.553208934026124
2024-03-18 17:35:30,-55.05777356301018
2024-03-18 17:35:33,-55.05879051381228
2024-03-18 17:35:36,-60.37473212532073
2024-03-18 17:35:39,-58.94091413334774
2024-03-18 17:35:42,-56.34878395772915
2024-03-18 17:35:45,-60.65780315798958
2024-03-18 17:35:49,-59.24556564434582
2024-03-18 17:35:52,-62.0413972077376
2024-03-18 17:35:55,-58.40557399498952
2024-03-18 17:35:58,-46.85157720123015
2024-03-18 17:36:01,-53.26562104370403
2024-03-18 17:36:04,-46.940134200079456
2024-03-18 17:36:07,-49.22169105568695
2024-03-18 17:36:11,-56.96218836561191
2024-03-18 17:36:14,-57.776032724601166
2024-03-18 17:36:17,-52.902822050880644
2024-03-18 17:36:20,-41.43552776380279
2024-03-18 17:36:23,-49.04392583664836
2024-03-18 17:36:26,-56.60472204035522
Timestamp,Sound Level (dB)
2024-03-18 17:36:30,-54.91311213383035
2024-03-18 17:36:33,-58.64241591350557
2024-03-18 17:36:36,-45.52408679699738
2024-03-18 17:36:39,-52.08252772721138
2024-03-18 17:36:42,-48.98725909566927
2024-03-18 17:36:45,-54.58700223767476
2024-03-18 17:36:49,-53.72686785439708
2024-03-18 17:36:52,-49.92997032850479
2024-03-18 17:36:55,-41.678680713259205
2024-03-18 17:36:58,-46.20914499855623
2024-03-18 17:37:01,-52.86934800822535
2024-03-18 17:37:04,-58.60640749599462
2024-03-18 17:37:07,-47.70759652130209
2024-03-18 17:37:11,-58.427607962812075
2024-03-18 17:37:14,-62.980906980978915
2024-03-18 17:37:17,-53.81578307243891
2024-03-18 17:37:20,-49.436764504488686
2024-03-18 17:37:23,-53.32916184235785
2024-03-18 17:37:26,-59.385781110247564
2024-03-18 17:37:29,-59.10750163392228
2024-03-18 17:37:33,-50.63104787430746
2024-03-18 17:37:36,-48.234331807850985
2024-03-18 17:37:39,-64.45953149217227
2024-03-18 17:37:42,-56.18196635548206
2024-03-18 17:37:45,-56.75057724473242
2024-03-18 17:37:48,-56.99180685606486
2024-03-18 17:37:51,-54.37882790416812
2024-03-18 17:37:55,-52.11662333744928
2024-03-18 17:37:58,-48.031122248101774
2024-03-18 17:38:01,-45.65321631430271
2024-03-18 17:38:04,-44.695187927850526
2024-03-18 17:38:07,-59.45905899517931
2024-03-18 17:38:10,-60.34757881421431
2024-03-18 17:38:13,-65.24497885039439
2024-03-18 17:38:17,-63.61716368332842
2024-03-18 17:38:20,-41.78157502844019
Timestamp,Sound Level (dB)
2024-03-18 17:38:23,-65.77864525150773
2024-03-18 17:38:26,-64.38916273470595
2024-03-18 17:38:29,-61.814538660855554
2024-03-18 17:38:32,-67.47092946156461
2024-03-18 17:38:35,-64.44272754321206
2024-03-18 17:38:38,-60.006360992907815
2024-03-18 17:38:41,-65.43863305922967
2024-03-18 17:38:45,-50.16149897932637
2024-03-18 17:38:48,-54.27053841905131
2024-03-18 17:38:51,-57.49455408860136
2024-03-18 17:38:54,-59.08146418452589
2024-03-18 17:38:57,-55.43801171934761
2024-03-18 17:39:00,-65.45320811448579
2024-03-18 17:39:04,-53.700458989000396
2024-03-18 17:39:07,-47.06456493739745
2024-03-18 17:39:10,-52.341682749016094
2024-03-18 17:39:13,-55.883622311322696
2024-03-18 17:39:16,-66.85566244365933
2024-03-18 17:39:19,-59.20061200066893
2024-03-18 17:39:22,-57.16978073360266
2024-03-18 17:39:26,-60.89128986454704
2024-03-18 17:39:29,-55.60228095232414
2024-03-18 17:39:32,-49.444483314419244
2024-03-18 17:39:35,-55.11773262015595
2024-03-18 17:39:38,-57.75720224473992
2024-03-18 17:39:41,-51.92892576371632
2024-03-18 17:39:44,-51.61792783198588
2024-03-18 17:39:48,-53.07710589289385
2024-03-18 17:39:51,-57.50528944382977
2024-03-18 17:39:54,-52.61295856537747
2024-03-18 17:39:57,-58.655197939257334
2024-03-18 17:40:00,-59.988986204409436
2024-03-18 17:40:03,-54.245780731313886
2024-03-18 17:40:06,-54.633973710665146
2024-03-18 17:40:10,-60.574454596586705
2024-03-18 17:40:13,-57.10408736319977
2024-03-18 17:40:16,-60.788527993291126
2024-03-18 17:40:19,-59.598371788309514
2024-03-18 17:40:22,-49.74515478169473
2024-03-18 17:40:25,-53.16612100011581
2024-03-18 17:40:28,-67.24721232513804
2024-03-18 17:40:32,-54.877906735416346
2024-03-18 17:40:35,-56.19020847218437
2024-03-18 17:40:38,-54.577189351248386
2024-03-18 17:40:41,-52.234064514217316
2024-03-18 17:40:44,-51.142980262061705
2024-03-18 17:40:47,-57.22699489332791
2024-03-18 17:40:50,-59.644411992995984
2024-03-18 17:40:54,-55.56266273280799
2024-03-18 17:40:57,-55.268842766230215
2024-03-18 17:41:00,-57.42345850354898
2024-03-18 17:41:03,-59.225486468161094
2024-03-18 17:41:06,-58.03492255312926
2024-03-18 17:41:09,-56.77888608843447
2024-03-18 17:41:12,-57.27292957983649
2024-03-18 17:41:16,-52.88747223641862
2024-03-18 17:41:19,-54.85208268762777
2024-03-18 17:41:22,-55.37394658826845
2024-03-18 17:41:25,-55.66556077300053
2024-03-18 17:41:28,-51.01636723221938
2024-03-18 17:41:31,-57.647770477721714
2024-03-18 17:41:35,-51.42546022709997
2024-03-18 17:41:38,-55.83661516649848
2024-03-18 17:41:41,-54.22077187005825
2024-03-18 17:41:44,-50.27000425727109
2024-03-18 17:41:47,-59.31855101977243
2024-03-18 17:41:50,-58.985951842811545
2024-03-18 17:41:53,-57.87277145603258
2024-03-18 17:41:57,-60.727339599766964
2024-03-18 17:42:00,-52.98289811858169
2024-03-18 17:42:03,-61.1535461934982
2024-03-18 17:42:06,-61.967332830075456
2024-03-18 17:42:09,-64.46018163484993
2024-03-18 17:42:12,-64.32544664548705
2024-03-18 17:42:15,-65.35615227696728
Timestamp,Sound Level (dB)
2024-03-18 17:44:06,-58.06236668894138
2024-03-18 17:44:10,-48.8125821215565
2024-03-18 17:44:13,-52.388640284690965
2024-03-18 17:44:16,-52.29772187711479
2024-03-18 17:44:19,-47.344531406815435
Timestamp,Sound Level (dB)
2024-03-18 17:44:25,-55.53717488368062
2024-03-18 17:44:28,-58.15589284897159
2024-03-18 17:44:31,-58.46657135393922
2024-03-18 17:44:34,-57.73306545291135
2024-03-18 17:44:37,-59.10370499231423
2024-03-18 17:44:40,-59.44410307879626
2024-03-18 17:44:43,-62.27445827894424
2024-03-18 17:44:47,-56.25392674875905
2024-03-18 17:44:50,-56.855581719354575
2024-03-18 17:44:53,-64.17967430690672
2024-03-18 17:44:56,-59.056929691107726
2024-03-18 17:44:59,-68.52942762104027
2024-03-18 17:45:02,-65.98331804723543
2024-03-18 17:45:05,-65.7506715845073
2024-03-18 17:45:09,-65.6355161312718
2024-03-18 17:45:12,-63.69042581263706
2024-03-18 17:45:15,-64.36689156228206
2024-03-18 17:45:18,-65.14750476197979
2024-03-18 17:45:21,-54.962756309429736
2024-03-18 17:45:24,-59.84870520782725
2024-03-18 17:45:27,-61.37367821982415
2024-03-18 17:45:31,-60.841291617497916
2024-03-18 17:45:34,-61.04653941569402
2024-03-18 17:45:37,-61.51448939511859
2024-03-18 17:45:40,-52.57790476561888
2024-03-18 17:45:43,-51.958897680366185
2024-03-18 17:45:46,-49.37851275618278
2024-03-18 17:45:49,-57.88684532200066
2024-03-18 17:45:53,-55.94604689009509
2024-03-18 17:45:56,-48.65795569107455
2024-03-18 17:45:59,-59.772785774675185
2024-03-18 17:46:02,-59.796591582094294
2024-03-18 17:46:05,-59.28910918594995
2024-03-18 17:46:08,-57.870225774062966
2024-03-18 17:46:11,-60.58617976936213
2024-03-18 17:46:15,-55.53880458199174
2024-03-18 17:46:18,-56.92300541324373
2024-03-18 17:46:21,-53.54915697792802
2024-03-18 17:46:24,-57.2612346720043
2024-03-18 17:46:27,-52.56884354792555
2024-03-18 17:46:30,-57.3048557331336
2024-03-18 17:46:34,-62.296806653019736
2024-03-18 17:46:37,-62.448842634831585
2024-03-18 17:46:40,-58.942558683177936
2024-03-18 17:46:43,-60.924784027477585
2024-03-18 17:46:46,-56.880416716788424
2024-03-18 17:46:49,-57.25871779696448
2024-03-18 17:46:52,-60.271738175067014
2024-03-18 17:46:56,-60.48188000710523
2024-03-18 17:46:59,-61.74517549123501
2024-03-18 17:47:02,-56.36601212648451
2024-03-18 17:47:05,-64.70787775243112
2024-03-18 17:47:08,-66.34363173817617
2024-03-18 17:47:11,-67.09001408484974
2024-03-18 17:47:14,-66.9490412231992
2024-03-18 17:47:18,-64.6122587414551
2024-03-18 17:47:21,-64.43622074282983
2024-03-18 17:47:24,-61.579411232422416
2024-03-18 17:47:27,-57.27737076317644
2024-03-18 17:47:30,-64.87807050525925
2024-03-18 17:47:33,-57.11203151400464
2024-03-18 17:47:36,-50.30159118488398
2024-03-18 17:47:40,-56.331346206571254
2024-03-18 17:47:43,-55.76900622378139
2024-03-18 17:47:46,-53.79680723378727
2024-03-18 17:47:50,-60.11102456852451
2024-03-18 17:47:53,-58.48053998367101
2024-03-18 17:47:56,-59.44682490562404
2024-03-18 17:47:59,-59.9547633099397
2024-03-18 17:48:02,-53.44418981846967
2024-03-18 17:48:05,-60.436808529948976
2024-03-18 17:48:08,-56.71600478911511
2024-03-18 17:48:12,-60.6885522439461
2024-03-18 17:48:15,-56.2536985512359
2024-03-18 17:48:18,-57.16917137972611
2024-03-18 17:48:21,-56.59702291838229
2024-03-18 17:48:24,-60.58242646916132
2024-03-18 17:48:27,-65.39320257569608
2024-03-18 17:48:30,-56.82565806259964
2024-03-18 17:48:34,-61.39589201794643
2024-03-18 17:48:37,-62.44360656903683
2024-03-18 17:48:40,-53.31674633544746
2024-03-18 17:48:43,-61.632847146808025
2024-03-18 17:48:46,-62.77676357793369
2024-03-18 17:48:49,-59.41672690002406
2024-03-18 17:48:52,-54.07917955033933
2024-03-18 17:48:56,-57.55309263054032
2024-03-18 17:48:59,-62.664323970477334
2024-03-18 17:49:02,-63.27595133899288
2024-03-18 17:49:05,-58.181564901730724
2024-03-18 17:49:08,-56.7056128556797
Timestamp,Sound Level (dB)
2024-03-18 17:49:13,-60.87976203341278
2024-03-18 17:49:16,-54.94025600592593
2024-03-18 17:49:20,-53.86798124876428
Timestamp,Sound Level (dB)
2024-03-18 17:49:25,-63.376553096203395
2024-03-18 17:49:28,-61.160489228619156
2024-03-18 17:49:31,-51.076562185307914
2024-03-18 17:49:34,-54.06342008015321
2024-03-18 17:49:37,-58.833795953376786
2024-03-18 17:49:41,-56.512421523187044
2024-03-18 17:49:44,-52.87861264991207
2024-03-18 17:49:47,-60.56565512988088
2024-03-18 17:49:50,-57.36870109583438
2024-03-18 17:49:53,-57.867131576344875
2024-03-18 17:49:56,-63.593156346062365
2024-03-18 17:49:59,-68.22278898715997
2024-03-18 17:50:03,-66.70210734895157
2024-03-18 17:50:06,-60.8521045438319
2024-03-18 17:50:09,-58.04382531673332
Timestamp,Sound Level (dB)
2024-03-21 13:53:55,-68.7446772164457
2024-03-21 13:54:06,-71.7206999233464
2024-03-21 13:54:17,-73.5701118283211
2024-03-21 13:54:28,-72.95343695035908
2024-03-21 13:54:39,-69.88227183484886
2024-03-21 13:54:51,-68.08474689038626
Timestamp,Sound Level (dB)
2024-03-21 13:55:33,-72.71355270510026
